[0.21185226 0.78814774]
[0.21122744 0.78877256]
[0.17846167 0.82153833]
[0.01257612 0.98742388]
[0.48421276 0.51578724]
[0.15879106 0.84120894]
[0.20128859 0.79871141]
[0.85181811 0.14818189]
[0.18220109 0.81779891]
[0.12895708 0.87104292]
[0.22600698 0.77399302]
[0.03769356 0.96230644]
[0.09537331 0.90462669]
[0.47228768 0.52771232]
[0.24004432 0.75995568]
[0.03942129 0.96057871]
[0.19195414 0.80804586]
[0.06252028 0.93747972]
[0.2947795 0.7052205]
[0.04021514 0.95978486]
[0.01200846 0.98799154]
[0.25808475 0.74191525]
[0.28163083 0.71836917]
[0.04663797 0.95336203]
[0.42655836 0.57344164]
[0.14887691 0.85112309]
[0.2181788 0.7818212]
[0.2944165 0.7055835]
[0.20031666 0.79968334]
[0.2013273 0.7986727]
[0.0131157 0.9868843]
[0.04245508 0.95754492]
[0.24318958 0.75681042]
[0.33784345 0.66215655]
[0.00911223 0.99088777]
[0.05625681 0.94374319]
[0.17529807 0.82470193]
[0.17477054 0.82522946]
[0.08255685 0.91744315]
[0.20287732 0.79712268]
[0.2181788 0.7818212]
[0.35451676 0.64548324]
[0.44982825 0.55017175]
[0.42804372 0.57195628]
[0.37047053 0.62952947]
[0.13049665 0.86950335]
[0.09608907 0.90391093]
[0.24777831 0.75222169]
[0.3368709 0.6631291]
[0.32021607 0.67978393]
[0.0474505 0.9525495]
[0.01026568 0.98973432]
[0.12265523 0.87734477]
[0.19238504 0.80761496]
[0.04243414 0.95756586]
[0.32633252 0.67366748]
[0.2205379 0.7794621]
[0.10840913 0.89159087]
[0.00535908 0.99464092]
[0.25665808 0.74334192]
[0.1543137 0.8456863]
[0.06033218 0.93966782]
[0.1981867 0.8018133]
[0.16579413 0.83420587]
[0.07504322 0.92495678]
[0.26166513 0.73833487]
[0.24311494 0.75688506]
[0.21491243 0.78508757]
[0.29126157 0.70873843]
[0.0187736 0.9812264]
[0.09800794 0.90199206]
[0.7213239 0.2786761]
[0.09369003 0.90630997]
[0.35516543 0.64483457]
[0.16258881 0.83741119]
[0.06226127 0.93773873]
[0.23395868 0.76604132]
[0.02767008 0.97232992]
[0.21348326 0.78651674]
[0.12484163 0.87515837]
[0.2584865 0.7415135]
[0.12338192 0.87661808]
[0.08984325 0.91015675]
[0.31746675 0.68253325]
[0.20308289 0.79691711]
[0.20078242 0.79921758]
[0.01473599 0.98526401]
[0.19868871 0.80131129]
[0.19215798 0.80784202]
[0.22529188 0.77470812]
[0.12797784 0.87202216]
[0.07142977 0.92857023]
[0.16083189 0.83916811]
[0.06952406 0.93047594]
[0.26260252 0.73739748]
[0.16537789 0.83462211]
[0.00669531 0.99330469]
[0.01473599 0.98526401]
[0.27798485 0.72201515]
[0.31205019 0.68794981]
[0.01332727 0.98667273]
[0.28470941 0.71529059]
[0.2923024 0.7076976]
[0.40931317 0.59068683]
[0.39071084 0.60928916]
[0.23150287 0.76849713]
[0.82834691 0.17165309]
[0.29845593 0.70154407]
[0.01771418 0.98228582]
[0.20568503 0.79431497]
[0.11700081 0.88299919]
[0.02641382 0.97358618]
[0.00153918 0.99846082]
[0.18674467 0.81325533]
[0.01621035 0.98378965]
[0.1967349 0.8032651]
[0.38580413 0.61419587]
[0.15087148 0.84912852]
[0.0402796 0.9597204]
[0.39046216 0.60953784]
[0.01322374 0.98677626]
[0.99017602 0.00982398]
[0.11986718 0.88013282]
[0.36652858 0.63347142]
[0.27558184 0.72441816]
[0.00163364 0.99836636]
[0.5529419 0.4470581]
[0.27798485 0.72201515]
[0.04232432 0.95767568]
[0.3391033 0.6608967]
[0.54595166 0.45404834]
[0.82888753 0.17111247]
[0.1203864 0.8796136]
[0.07986082 0.92013918]
[0.17296802 0.82703198]
[0.09308458 0.90691542]
[0.29626706 0.70373294]
[0.74338071 0.25661929]
[0.19500006 0.80499994]
[0.17194608 0.82805392]
[0.29126157 0.70873843]
[0.4097569 0.5902431]
[0.29126157 0.70873843]
[0.02992459 0.97007541]
[0.09716914 0.90283086]
[0.13431713 0.86568287]
[0.20439674 0.79560326]
[0.54386826 0.45613174]
[0.03611216 0.96388784]
[0.12398066 0.87601934]
[0.20584327 0.79415673]
[0.15223479 0.84776521]
[0.06267595 0.93732405]
[0.2167998 0.7832002]
[0.28470941 0.71529059]
[0.27801037 0.72198963]
[0.30231816 0.69768184]
[0.52106632 0.47893368]
[0.22140717 0.77859283]
[0.28905743 0.71094257]
[0.2080158 0.7919842]
[0.4219349 0.5780651]
[0.00862881 0.99137119]
[0.01473599 0.98526401]
[0.17634569 0.82365431]
[0.343556 0.656444]
[0.20694705 0.79305295]
[0.23576847 0.76423153]
[0.06449827 0.93550173]
[0.1877598 0.8122402]
[0.0396259 0.9603741]
[0.15768809 0.84231191]
[0.01234212 0.98765788]
[0.2923024 0.7076976]
[0.83023679 0.16976321]
[0.03522021 0.96477979]
[0.43521741 0.56478259]
[0.12265523 0.87734477]
[0.44720129 0.55279871]
[0.12627948 0.87372052]
[0.2822707 0.7177293]
[0.20954713 0.79045287]
[0.07405388 0.92594612]
[0.09702258 0.90297742]
[0.18057625 0.81942375]
[0.25047205 0.74952795]
[0.18854466 0.81145534]
[0.35664963 0.64335037]
[0.01297721 0.98702279]
[0.01075343 0.98924657]
[0.108406 0.891594]
[0.11848514 0.88151486]
[0.1177786 0.8822214]
[0.28470941 0.71529059]
[0.01297721 0.98702279]
[0.39886753 0.60113247]
[0.42888398 0.57111602]
[0.42241627 0.57758373]
[0.01473599 0.98526401]
[5.95069412e-04 9.99404931e-01]
[0.12967836 0.87032164]
[0.25097072 0.74902928]
[0.09702258 0.90297742]
[0.3225358 0.6774642]
[0.05243248 0.94756752]
[0.29597167 0.70402833]
[0.35631857 0.64368143]
[0.07052525 0.92947475]
[0.12848906 0.87151094]
[0.24142049 0.75857951]
[0.36925041 0.63074959]
[0.11441793 0.88558207]
[0.22169506 0.77830494]
[0.22529188 0.77470812]
[0.09716914 0.90283086]
[0.24594108 0.75405892]
[0.75632314 0.24367686]
[0.11338772 0.88661228]
[0.63772549 0.36227451]
[0.27673073 0.72326927]
[0.27798485 0.72201515]
[0.39255661 0.60744339]
[0.46537864 0.53462136]
[0.18634861 0.81365139]
[0.59193419 0.40806581]
[0.21667071 0.78332929]
[0.40570528 0.59429472]
[0.15844448 0.84155552]
[0.14011615 0.85988385]
[0.61975414 0.38024586]
[0.38241538 0.61758462]
[0.73847167 0.26152833]
[0.4028991 0.5971009]
[0.32453888 0.67546112]
[0.2944165 0.7055835]
[0.07148686 0.92851314]
[0.38699833 0.61300167]
[0.3518136 0.6481864]
[0.17247841 0.82752159]
[0.18080518 0.81919482]
[0.41710805 0.58289195]
[0.0796644 0.9203356]
[0.19018457 0.80981543]
[0.24129179 0.75870821]
[0.01473599 0.98526401]
[0.06589251 0.93410749]
[0.25032541 0.74967459]
[0.29853194 0.70146806]
[0.22037308 0.77962692]
[0.34862245 0.65137755]
[0.01224183 0.98775817]
[0.22902302 0.77097698]
[0.48714199 0.51285801]
[0.0617619 0.9382381]
[0.24693697 0.75306303]
[0.21896421 0.78103579]
[0.13202895 0.86797105]
[0.34505795 0.65494205]
[0.35425806 0.64574194]
[0.23299042 0.76700958]
[0.30476694 0.69523306]
[0.24318958 0.75681042]
[0.14982097 0.85017903]
[0.38765582 0.61234418]
[0.2393598 0.7606402]
[0.12737008 0.87262992]
[0.09393122 0.90606878]
[0.21940015 0.78059985]
[0.15143336 0.84856664]
[0.01264541 0.98735459]
[0.41607992 0.58392008]
[0.11484374 0.88515626]
[0.07842587 0.92157413]
[0.01473599 0.98526401]
[0.21950649 0.78049351]
[0.23687761 0.76312239]
[0.05661412 0.94338588]
[0.79398529 0.20601471]
[0.26903987 0.73096013]
[0.37544082 0.62455918]
[0.32069786 0.67930214]
[0.48098806 0.51901194]
[0.26217519 0.73782481]
[0.11862403 0.88137597]
[0.27975281 0.72024719]
[0.17968373 0.82031627]
[0.40010822 0.59989178]
[0.15035268 0.84964732]
[0.2910641 0.7089359]
[0.44128804 0.55871196]
[0.09607257 0.90392743]
[0.10311366 0.89688634]
[0.23687761 0.76312239]
[0.35638452 0.64361548]
[0.09647797 0.90352203]
[0.08268962 0.91731038]
[0.2377893 0.7622107]
[0.09127864 0.90872136]
[0.20877698 0.79122302]
[0.0915964 0.9084036]
[0.17189339 0.82810661]
[0.13537478 0.86462522]
[0.24526913 0.75473087]
[0.13591667 0.86408333]
[0.1203864 0.8796136]
[0.75206138 0.24793862]
[0.56146805 0.43853195]
[0.1951735 0.8048265]
[0.34232261 0.65767739]
[0.14400863 0.85599137]
[0.0926003 0.9073997]
[0.22316942 0.77683058]
[0.18836827 0.81163173]
[0.17559042 0.82440958]
[0.00741714 0.99258286]
[0.12128155 0.87871845]
[0.43582827 0.56417173]
[0.11742514 0.88257486]
[0.16551755 0.83448245]
[0.09967189 0.90032811]
[0.28266534 0.71733466]
[0.240741 0.759259]
[0.25141883 0.74858117]
[0.29402501 0.70597499]
[0.26327435 0.73672565]
[0.28970708 0.71029292]
[0.0285034 0.9714966]
[0.24721853 0.75278147]
[0.03490524 0.96509476]
[0.23182969 0.76817031]
[0.0968341 0.9031659]
[0.32486007 0.67513993]
[0.30631641 0.69368359]
[0.3961523 0.6038477]
[0.94871778 0.05128222]
[0.16010576 0.83989424]
[0.51451572 0.48548428]
[0.29402501 0.70597499]
[0.29126157 0.70873843]
[0.01234212 0.98765788]
[0.20005934 0.79994066]
[0.46506944 0.53493056]
[0.11748262 0.88251738]
[0.70441891 0.29558109]
[0.12895708 0.87104292]
[0.29126157 0.70873843]
[0.72799847 0.27200153]
[0.01218107 0.98781893]
[0.26076031 0.73923969]
[0.2822707 0.7177293]
[0.21841366 0.78158634]
[0.39178857 0.60821143]
[0.29845593 0.70154407]
[0.12984748 0.87015252]
[0.08312088 0.91687912]
[0.04587087 0.95412913]
[0.54894641 0.45105359]
[0.08829187 0.91170813]
[0.09030552 0.90969448]
[0.32858419 0.67141581]
[0.95154005 0.04845995]
[0.00759632 0.99240368]
[0.33347246 0.66652754]
[0.19411962 0.80588038]
[0.23529549 0.76470451]
[0.17737309 0.82262691]
[0.21855488 0.78144512]
[0.58446293 0.41553707]
[0.18933659 0.81066341]
[0.34935158 0.65064842]
[0.86836445 0.13163555]
[0.2923024 0.7076976]
[0.09197745 0.90802255]
[0.40036448 0.59963552]
[0.06795775 0.93204225]
[0.28792534 0.71207466]
[0.42375958 0.57624042]
[0.01260455 0.98739545]
[0.26473754 0.73526246]
[0.22902302 0.77097698]
[0.01270778 0.98729222]
[0.46476407 0.53523593]
[0.16569795 0.83430205]
[0.24033448 0.75966552]
[0.29566829 0.70433171]
[0.4652737 0.5347263]
[0.37301332 0.62698668]
[0.28905743 0.71094257]
[0.26793461 0.73206539]
[0.10747067 0.89252933]
[0.09990292 0.90009708]
[0.17649852 0.82350148]
[0.67233886 0.32766114]
[0.08738085 0.91261915]
[0.05952553 0.94047447]
[0.36753808 0.63246192]
[0.21177991 0.78822009]
[0.01200846 0.98799154]
[0.2923024 0.7076976]
[0.05420263 0.94579737]
[0.05271406 0.94728594]
[0.17506921 0.82493079]
[0.2674174 0.7325826]
[0.240741 0.759259]
[0.25508272 0.74491728]
[0.122538 0.877462]
[0.31430876 0.68569124]
[0.16444199 0.83555801]
[0.2923024 0.7076976]
[0.19164636 0.80835364]
[0.14388477 0.85611523]
[0.35763718 0.64236282]
[0.0118025 0.9881975]
[0.0649501 0.9350499]
[0.20753216 0.79246784]
[0.19012478 0.80987522]
[0.21175075 0.78824925]
[0.26733278 0.73266722]
[0.22697157 0.77302843]
[0.03298114 0.96701886]
[0.40769543 0.59230457]
[0.66227104 0.33772896]
[0.37449405 0.62550595]
[0.1089518 0.8910482]
[0.1316727 0.8683273]
[0.54862282 0.45137718]
[0.39592538 0.60407462]
[0.2487597 0.7512403]
[0.00741714 0.99258286]
[0.10964208 0.89035792]
[0.07825419 0.92174581]
[0.2055649 0.7944351]
[0.15727709 0.84272291]
[0.56421173 0.43578827]
[0.28905743 0.71094257]
[0.09305693 0.90694307]
[0.03836029 0.96163971]
[0.02998642 0.97001358]
[0.12051603 0.87948397]
[0.54382899 0.45617101]
[0.22902302 0.77097698]
[0.00115946 0.99884054]
[0.27170964 0.72829036]
[0.13650218 0.86349782]
[0.27274231 0.72725769]
[0.04031772 0.95968228]
[0.40662587 0.59337413]
[0.48548936 0.51451064]
[0.16310618 0.83689382]
[0.3765966 0.6234034]
[0.20968038 0.79031962]
[0.37793121 0.62206879]
[0.52780877 0.47219123]
[0.07163169 0.92836831]
[0.00839468 0.99160532]
[0.17179461 0.82820539]
[0.01142082 0.98857918]
[0.11739143 0.88260857]
[0.90343753 0.09656247]
[0.39374089 0.60625911]
[0.43593043 0.56406957]
[0.08572365 0.91427635]
[0.03391362 0.96608638]
[0.41194997 0.58805003]
[0.12633906 0.87366094]
[0.0972755 0.9027245]
[0.03078377 0.96921623]
[0.29126157 0.70873843]
[0.65653432 0.34346568]
[0.35605843 0.64394157]
[0.13246083 0.86753917]
[0.13473831 0.86526169]
[0.15065752 0.84934248]
[0.07376426 0.92623574]
[0.25808475 0.74191525]
[0.08933781 0.91066219]
[0.28792534 0.71207466]
[0.29126157 0.70873843]
[0.09357478 0.90642522]
[0.43343406 0.56656594]
[0.88818858 0.11181142]
[0.16350494 0.83649506]
[0.29713274 0.70286726]
[0.33814338 0.66185662]
[0.50898533 0.49101467]
[0.2921162 0.7078838]
[0.25615808 0.74384192]
[0.00849522 0.99150478]
[0.24200471 0.75799529]
[0.45606758 0.54393242]
[0.01481603 0.98518397]
[0.08618067 0.91381933]
[0.32534618 0.67465382]
[0.09800794 0.90199206]
[0.20677341 0.79322659]
[0.160377 0.839623]
[0.38164555 0.61835445]
[0.05073965 0.94926035]
[0.29402501 0.70597499]
[0.27798485 0.72201515]
[0.2827567 0.7172433]
[0.131947 0.868053]
[0.44524427 0.55475573]
[0.30372469 0.69627531]
[0.17265345 0.82734655]
[0.00931646 0.99068354]
[0.00839468 0.99160532]
[0.1825123 0.8174877]
[0.14767171 0.85232829]
[0.05480181 0.94519819]
[0.18416907 0.81583093]
[0.1145661 0.8854339]
[0.23294452 0.76705548]
[0.15309789 0.84690211]
[0.20093052 0.79906948]
[0.14018703 0.85981297]
[0.1944771 0.8055229]
[0.243809 0.756191]
[0.25487462 0.74512538]
[0.16011221 0.83988779]
[0.41490688 0.58509312]
[0.3406792 0.6593208]
[0.37847236 0.62152764]
[0.17314958 0.82685042]
[0.25715924 0.74284076]
[0.89746995 0.10253005]
[0.00297938 0.99702062]
[0.64790669 0.35209331]
[0.48938896 0.51061104]
[0.18960849 0.81039151]
[0.05943955 0.94056045]
[0.26070841 0.73929159]
[0.65182062 0.34817938]
[0.10576242 0.89423758]
[0.27798485 0.72201515]
[0.86227396 0.13772604]
[0.01249639 0.98750361]
[0.15097488 0.84902512]
[0.24782683 0.75217317]
[0.27798485 0.72201515]
[0.2944165 0.7055835]
[0.16020537 0.83979463]
[0.0082196 0.9917804]
[0.08666936 0.91333064]
[0.01464107 0.98535893]
[0.28470941 0.71529059]
[0.27324011 0.72675989]
[0.01284343 0.98715657]
[0.09702258 0.90297742]
[0.05271406 0.94728594]
[0.46270722 0.53729278]
[0.12259016 0.87740984]
[0.12265523 0.87734477]
[0.33862171 0.66137829]
[0.95801453 0.04198547]
[0.77081211 0.22918789]
[0.06498245 0.93501755]
[0.17928343 0.82071657]
[0.72472578 0.27527422]
[0.59071514 0.40928486]
[0.33569742 0.66430258]
[9.99352939e-01 6.47061112e-04]
[0.16695904 0.83304096]
[0.13136331 0.86863669]
[0.28905743 0.71094257]
[0.60114696 0.39885304]
[0.50347377 0.49652623]
[0.33044368 0.66955632]
[0.23890482 0.76109518]
[0.05520636 0.94479364]
[0.23555355 0.76444645]
[0.13867688 0.86132312]
[0.13366523 0.86633477]
[0.06001574 0.93998426]
[0.3761343 0.6238657]
[0.4991141 0.5008859]
[0.09049494 0.90950506]
[0.01501122 0.98498878]
[0.34492824 0.65507176]
[0.29126157 0.70873843]
[0.1203864 0.8796136]
[0.04899005 0.95100995]
[0.29558736 0.70441264]
[0.2722084 0.7277916]
[0.78116607 0.21883393]
[0.08843558 0.91156442]
[0.53825407 0.46174593]
[0.19041777 0.80958223]
[0.00948858 0.99051142]
[0.16125967 0.83874033]
[0.40832557 0.59167443]
[0.01200846 0.98799154]
[0.01473599 0.98526401]
[0.78999557 0.21000443]
[0.08129979 0.91870021]
[0.01215174 0.98784826]
[0.14060566 0.85939434]
[0.1849067 0.8150933]
[0.18287699 0.81712301]
[0.08006742 0.91993258]
[0.18925237 0.81074763]
[0.04877136 0.95122864]
[0.29402501 0.70597499]
[0.21006173 0.78993827]
[0.0739838 0.9260162]
[0.15462312 0.84537688]
[0.5454154 0.4545846]
[0.32486007 0.67513993]
[0.00849522 0.99150478]
[0.12804444 0.87195556]
[0.22239661 0.77760339]
[0.23448259 0.76551741]
[0.08431611 0.91568389]
[0.00907458 0.99092542]
[0.27798485 0.72201515]
[0.24423621 0.75576379]
[0.1685941 0.8314059]
[0.58590689 0.41409311]
[0.23523557 0.76476443]
[0.23228746 0.76771254]
[0.29566829 0.70433171]
[0.20869073 0.79130927]
[0.17608221 0.82391779]
[0.70741338 0.29258662]
[0.2822707 0.7177293]
[0.16537789 0.83462211]
[0.27798485 0.72201515]
[0.15587397 0.84412603]
[0.19403648 0.80596352]
[0.06033218 0.93966782]
[0.0983466 0.9016534]
[0.23687761 0.76312239]
[0.33269998 0.66730002]
[0.2386096 0.7613904]
[0.47855246 0.52144754]
[0.11013172 0.88986828]
[0.21418243 0.78581757]
[0.28739606 0.71260394]
[0.3475508 0.6524492]
[0.14400863 0.85599137]
[0.00876865 0.99123135]
[0.49476389 0.50523611]
[0.1379932 0.8620068]
[0.43454651 0.56545349]
[0.41607992 0.58392008]
[0.18080475 0.81919525]
[0.80140382 0.19859618]
[0.01956592 0.98043408]
[0.23114985 0.76885015]
[0.34736723 0.65263277]
[0.28792534 0.71207466]
[0.39120309 0.60879691]
[0.28792534 0.71207466]
[0.38099817 0.61900183]
[0.13009039 0.86990961]
[0.06370297 0.93629703]
[0.09647797 0.90352203]
[0.98454645 0.01545355]
[0.22688515 0.77311485]
[0.18979033 0.81020967]
[0.07588091 0.92411909]
[0.10523655 0.89476345]
[0.03494505 0.96505495]
[0.21950649 0.78049351]
[0.21122744 0.78877256]
[0.26177056 0.73822944]
[0.00849522 0.99150478]
[0.18438644 0.81561356]
[0.26793461 0.73206539]
[0.00700562 0.99299438]
[0.09092446 0.90907554]
[0.12467975 0.87532025]
[0.28792534 0.71207466]
[0.11827702 0.88172298]
[0.18826323 0.81173677]
[0.36468583 0.63531417]
[0.1375547 0.8624453]
[0.18548495 0.81451505]
[0.26150182 0.73849818]
[0.06441249 0.93558751]
[0.99894766 0.00105234]
[0.4692932 0.5307068]
[0.29402501 0.70597499]
[0.15520078 0.84479922]
[0.27769911 0.72230089]
[0.57916662 0.42083338]
[0.18777054 0.81222946]
[0.09542507 0.90457493]
[0.15777555 0.84222445]
[0.13640825 0.86359175]
[0.27334241 0.72665759]
[0.16258881 0.83741119]
[0.05352107 0.94647893]
[0.37847236 0.62152764]
[0.17191586 0.82808414]
[0.31240576 0.68759424]
[0.12636803 0.87363197]
[0.11764707 0.88235293]
[0.02062645 0.97937355]
[0.44485304 0.55514696]
[0.29714747 0.70285253]
[0.16916252 0.83083748]
[0.06322768 0.93677232]
[0.10840913 0.89159087]
[0.10363235 0.89636765]
[0.17543216 0.82456784]
[0.23395868 0.76604132]
[0.1501153 0.8498847]
[0.4824571 0.5175429]
[0.3682369 0.6317631]
[0.37593278 0.62406722]
[0.2822707 0.7177293]
[0.40106726 0.59893274]
[0.20572893 0.79427107]
[0.65050445 0.34949555]
[0.26744186 0.73255814]
[0.29603813 0.70396187]
[0.09746475 0.90253525]
[0.09574473 0.90425527]
[0.29566829 0.70433171]
[0.19870689 0.80129311]
[0.26797688 0.73202312]
[0.46772964 0.53227036]
[0.33512635 0.66487365]
[0.2923024 0.7076976]
[0.09749013 0.90250987]
[0.24647877 0.75352123]
[0.01322374 0.98677626]
[0.02177261 0.97822739]
[0.03428849 0.96571151]
[0.29200578 0.70799422]
[0.28792534 0.71207466]
[0.21909241 0.78090759]
[0.24099444 0.75900556]
[0.10439698 0.89560302]
[0.34616406 0.65383594]
[0.23929928 0.76070072]
[0.11919104 0.88080896]
[0.30973891 0.69026109]
[0.10560315 0.89439685]
[0.31159643 0.68840357]
[0.17724569 0.82275431]
[0.29402501 0.70597499]
[0.4010019 0.5989981]
[0.51252551 0.48747449]
[0.29402501 0.70597499]
[0.33857839 0.66142161]
[0.29845593 0.70154407]
[0.23494859 0.76505141]
[0.52598433 0.47401567]
[0.27798485 0.72201515]
[0.00876865 0.99123135]
[0.12895708 0.87104292]
[0.2124259 0.7875741]
[0.24446659 0.75553341]
[0.2822707 0.7177293]
[0.19218008 0.80781992]
[0.01075343 0.98924657]
[0.20390953 0.79609047]
[0.32486007 0.67513993]
[0.29402501 0.70597499]
[0.28792534 0.71207466]
[0.15338934 0.84661066]
[0.11298287 0.88701713]
[0.04587087 0.95412913]
[0.23395868 0.76604132]
[0.25047205 0.74952795]
[0.08074069 0.91925931]
[0.09585326 0.90414674]
[0.4553074 0.5446926]
[0.20782717 0.79217283]
[0.20180401 0.79819599]
[0.16833238 0.83166762]
[0.20291955 0.79708045]
[0.1379268 0.8620732]
[0.76440912 0.23559088]
[0.14753133 0.85246867]
[0.10799343 0.89200657]
[0.32808344 0.67191656]
[0.29348182 0.70651818]
[0.10643738 0.89356262]
[0.00881253 0.99118747]
[0.19129346 0.80870654]
[0.27798485 0.72201515]
[0.31660291 0.68339709]
[0.55116126 0.44883874]
[0.29402501 0.70597499]
[0.24490491 0.75509509]
[0.06540125 0.93459875]
[0.32110285 0.67889715]
[0.22902302 0.77097698]
[0.20685864 0.79314136]
[0.50079143 0.49920857]
[0.43473227 0.56526773]
[0.02047637 0.97952363]
[0.37987958 0.62012042]
[0.80906069 0.19093931]
[0.23114985 0.76885015]
[0.01270778 0.98729222]
[0.25298663 0.74701337]
[0.47080382 0.52919618]
[0.23929928 0.76070072]
[0.11554198 0.88445802]
[0.37957705 0.62042295]
[0.22981624 0.77018376]
[0.39585903 0.60414097]
[0.2803376 0.7196624]
[0.38943151 0.61056849]
[0.29566829 0.70433171]
[0.20627013 0.79372987]
[0.06744753 0.93255247]
[0.14295504 0.85704496]
[0.18716288 0.81283712]
[0.27597845 0.72402155]
[0.46107434 0.53892566]
[0.15338934 0.84661066]
[0.39361309 0.60638691]
[0.1938401 0.8061599]
[0.23114985 0.76885015]
[0.39726689 0.60273311]
[0.11525024 0.88474976]
[0.28470941 0.71529059]
[0.05529567 0.94470433]
[0.18741393 0.81258607]
[0.16509149 0.83490851]
[0.25429474 0.74570526]
[0.20638073 0.79361927]
[0.18488498 0.81511502]
[0.2045364 0.7954636]
[0.23081272 0.76918728]
[0.34270027 0.65729973]
[0.35398944 0.64601056]
[0.16684913 0.83315087]
[0.19649164 0.80350836]
[0.30631641 0.69368359]
[0.04805706 0.95194294]
[0.25280809 0.74719191]
[0.28941678 0.71058322]
[0.69327492 0.30672508]
[0.0889256 0.9110744]
[0.01473599 0.98526401]
[0.28470941 0.71529059]
[0.86911844 0.13088156]
[0.41868224 0.58131776]
[0.01143187 0.98856813]
[0.88181347 0.11818653]
[0.02784007 0.97215993]
[0.10574055 0.89425945]
[0.41474057 0.58525943]
[0.35950863 0.64049137]
[0.22902302 0.77097698]
[0.1510337 0.8489663]
[0.20257648 0.79742352]
[0.27738785 0.72261215]
[0.00717624 0.99282376]
[0.12265523 0.87734477]
[0.01240953 0.98759047]
[0.14553066 0.85446934]
[0.15197487 0.84802513]
[0.06170556 0.93829444]
[0.17833171 0.82166829]
[0.0573959 0.9426041]
[0.00895532 0.99104468]
[0.80318671 0.19681329]
[0.04279506 0.95720494]
[0.19768913 0.80231087]
[0.330443 0.669557]
[0.29610378 0.70389622]
[0.49795113 0.50204887]
[0.27707086 0.72292914]
[0.07091161 0.92908839]
[0.25508272 0.74491728]
[0.29566829 0.70433171]
[0.18765238 0.81234762]
[0.52212538 0.47787462]
[0.36758831 0.63241169]
[0.1381384 0.8618616]
[0.52870602 0.47129398]
[0.36010588 0.63989412]
[0.09647797 0.90352203]
[0.18038573 0.81961427]
[0.37606142 0.62393858]
[0.04648659 0.95351341]
[0.11112452 0.88887548]
[0.1085215 0.8914785]
[0.29126157 0.70873843]
[0.34000279 0.65999721]
[0.25986697 0.74013303]
[0.29845593 0.70154407]
[0.23100539 0.76899461]
[0.01473599 0.98526401]
[0.11855263 0.88144737]
[0.20697268 0.79302732]
[0.23114985 0.76885015]
[0.32997047 0.67002953]
